date,mean compound,TH,mean compound twitter,Close,Volume,Open,High,Low,Adj Close
2017/02/13,-0.0034305555555555,8.027777777777779,0.1054216395418927,133.2899932861328,23035400.0,133.0800018310547,133.82000732421875,132.75,127.57633972167967
2017/02/14,0.0397180555555555,7.097222222222222,0.1313612761276127,135.02000427246094,33226200.0,133.47000122070312,135.08999633789062,133.25,129.23219299316406
2017/02/15,-0.0076388888888888,6.285714285714286,0.1015051724137931,135.50999450683594,35623100.0,135.52000427246094,136.27000427246094,134.6199951171875,129.70118713378906
2017/02/16,0.1462,5.25,0.0978521089630931,135.35000610351562,22584600.0,135.6699981689453,135.89999389648438,134.83999633789062,129.5480499267578
2017/02/17,0.0455523809523809,5.9523809523809526,0.1014671594508975,135.72000122070312,22198200.0,135.10000610351562,135.8300018310547,135.10000610351562,129.90220642089844
2017/02/21,0.2014874999999999,9.125,0.0737371511068334,136.6999969482422,24507200.0,136.22999572753906,136.75,135.97999572753906,130.8402099609375
2017/02/22,0.0110166666666666,7.0,0.1062589958158995,137.11000061035156,20836900.0,136.42999267578125,137.1199951171875,136.11000061035156,131.23260498046875
2017/02/23,0.0974666666666666,6.666666666666667,0.103826861167002,136.52999877929688,20788200.0,137.3800048828125,137.47999572753906,136.3000030517578,130.67745971679688
2017/02/24,0.07156875,5.875,0.0682999000999001,136.66000366210938,21776600.0,135.91000366210938,136.66000366210938,135.27999877929688,130.8019256591797
2017/02/27,-0.0950599999999999,5.816666666666666,0.1024026753434562,136.92999267578125,20257400.0,137.13999938964844,137.44000244140625,136.27999877929688,131.06033325195312
2017/02/28,0.0047124999999999,5.25,0.1085296836982968,136.99000549316406,23482900.0,137.0800018310547,137.44000244140625,136.6999969482422,131.11778259277344
2017/03/01,0.1735,5.25,0.1158125645438898,139.7899932861328,36414600.0,137.88999938964844,140.14999389648438,137.60000610351562,133.79769897460938
2017/03/02,-0.0296374999999999,7.125,0.1207718100890207,138.9600067138672,26211000.0,140.0,140.27999877929688,138.75999450683594,133.00331115722656
2017/03/03,0.1060666666666666,6.833333333333333,0.075862788259958,139.77999877929688,21108100.0,138.77999877929688,139.8300018310547,138.58999633789062,133.78814697265625
2017/03/06,0.15159,11.375,0.0987861584754262,139.33999633789062,21750000.0,139.3699951171875,139.77000427246094,138.60000610351562,133.36700439453125
2017/03/07,0.0669625,9.125,0.0861978325123152,139.52000427246094,17446300.0,139.05999755859375,139.97999572753906,138.7899932861328,133.539306640625
2017/03/08,0.17,10.0,0.0736253593429158,139.0,18707200.0,138.9499969482422,139.8000030517578,138.82000732421875,133.0415802001953
2017/03/09,-0.2040666666666666,6.666666666666667,0.0912386459802538,138.67999267578125,22155900.0,138.74000549316406,138.7899932861328,137.0500030517578,132.73529052734375
2017/03/10,0.7506,7.5,0.0999584307178631,139.13999938964844,19612800.0,139.25,139.36000061035156,138.63999938964844,133.17559814453125
2017/03/13,-0.2475,7.041666666666666,0.1504213414634146,139.1999969482422,17421700.0,138.85000610351562,139.42999267578125,138.82000732421875,133.23300170898438
2017/03/14,0.1857361111111111,8.527777777777777,0.0901541379310344,138.99000549316406,15309100.0,139.3000030517578,139.64999389648438,138.83999633789062,133.0320281982422
2017/03/15,-0.0313166666666666,10.0,0.1153389486260454,140.4600067138672,25691800.0,139.41000366210938,140.75,139.02999877929688,134.43902587890625
2017/03/16,0.17012,9.7,0.0726804932735426,140.69000244140625,19232000.0,140.72000122070312,141.02000427246094,140.25999450683594,134.6591339111328
2017/03/17,-0.0348,7.75,0.1081776047904191,139.99000549316406,43885000.0,141.0,141.0,139.88999938964844,133.98916625976562
2017/03/20,0.0995708333333333,9.5,0.0980155681818181,141.4600067138672,21542000.0,140.39999389648438,141.5,140.22999572753906,135.39614868164062
2017/03/21,-0.00668,6.35,0.0971709535759096,139.83999633789062,39529900.0,142.11000061035156,142.8000030517578,139.72999572753906,133.8455810546875
2017/03/22,-0.0109999999999999,7.75,0.0710277163904235,141.4199981689453,25860200.0,139.85000610351562,141.60000610351562,139.75999450683594,135.3578643798828
2017/03/23,0.0721,6.25,0.0934687415426251,140.9199981689453,20346300.0,141.25999450683594,141.5800018310547,140.61000061035156,134.87925720214844
2017/03/24,0.32455,6.75,0.0841628719275549,140.63999938964844,22395600.0,141.5,141.74000549316406,140.35000610351562,134.6112823486328
2017/03/27,-0.11148,6.6,0.1090140186915887,140.8800048828125,23575100.0,139.38999938964844,141.22000122070312,138.6199951171875,134.8410186767578
2017/03/28,0.16695,6.833333333333334,0.1544067615658363,143.8000030517578,33374800.0,140.91000366210938,144.0399932861328,140.6199951171875,137.63584899902344
2017/03/29,0.21075,5.75,0.1159240482822655,144.1199951171875,29190000.0,143.67999267578125,144.49000549316406,143.19000244140625,137.9420928955078
2017/03/30,-0.1699,5.333333333333333,0.1316104218362283,143.92999267578125,21207300.0,144.19000244140625,144.5,143.5,137.76023864746094
2017/03/31,-0.4939,9.75,0.1259395318595578,143.66000366210938,19661700.0,143.72000122070312,144.27000427246094,143.00999450683594,137.50184631347656
2017/04/03,0.0995,12.7,0.1139248922413793,143.6999969482422,19985700.0,143.7100067138672,144.1199951171875,143.0500030517578,137.54014587402344
2017/04/04,-0.0176799999999999,9.0,0.1163270765911542,144.77000427246094,19891400.0,143.25,144.88999938964844,143.1699981689453,138.5642547607422
2017/04/05,-0.1806,7.5,0.1002190421892816,144.02000427246094,27717900.0,144.22000122070312,145.4600067138672,143.80999755859375,137.8463897705078
2017/04/06,0.4675666666666666,8.166666666666666,0.0625721291866028,143.66000366210938,21149000.0,144.2899932861328,144.52000427246094,143.4499969482422,137.50184631347656
2017/04/07,-0.1339666666666666,11.0,0.1422418719211822,143.33999633789062,16672200.0,143.72999572753906,144.17999267578125,143.27000427246094,137.195556640625
2017/04/10,0.6369,7.5,0.0759919678714859,143.1699981689453,18933400.0,143.60000610351562,143.8800048828125,142.89999389648438,137.0328369140625
2017/04/11,-0.0361666666666666,7.0,0.0626446878422782,141.6300048828125,30379400.0,142.94000244140625,143.35000610351562,140.05999755859375,135.55886840820312
2017/04/12,0.033325,7.75,0.0775402962962963,141.8000030517578,20350000.0,141.60000610351562,142.14999389648438,141.00999450683594,135.72154235839844
2017/04/13,0.0254,10.071428571428571,0.0764338479809976,141.0500030517578,17822900.0,141.91000366210938,142.3800048828125,141.0500030517578,135.00372314453125
2017/04/17,0.0781733333333333,6.3,0.0795210169491525,141.8300018310547,16582100.0,141.47999572753906,141.8800048828125,140.8699951171875,135.75027465820312
2017/04/18,0.12295,6.083333333333334,0.0717366178428761,141.1999969482422,14697500.0,141.41000366210938,142.0399932861328,141.11000061035156,135.14730834960938
2017/04/19,0.226075,4.75,0.0848200534759358,140.67999267578125,17328400.0,141.8800048828125,142.0,140.4499969482422,134.64956665039062
2017/04/20,0.31415,10.0,0.1330863328822733,142.44000244140625,23319600.0,141.22000122070312,142.9199981689453,141.16000366210938,136.33413696289062
2017/04/21,0.1062833333333333,10.0,0.1604900537634408,142.27000427246094,17320900.0,142.44000244140625,142.67999267578125,141.85000610351562,136.1714324951172
2017/04/24,-0.02645,13.875,0.1203556040756914,143.63999938964844,17134300.0,143.5,143.9499969482422,143.17999267578125,137.48269653320312
2017/04/25,0.2202,9.0,0.121762158808933,144.52999877929688,18871500.0,143.91000366210938,144.89999389648438,143.8699951171875,138.3345489501953
2017/04/26,0.4215,14.0,0.2651424019607843,143.67999267578125,20041200.0,144.47000122070312,144.60000610351562,143.3800048828125,137.52099609375
2017/04/27,0.07224,6.4,0.1694101123595505,143.7899932861328,14246300.0,143.9199981689453,144.16000366210938,143.30999755859375,137.62625122070312
2017/04/28,-0.040325,6.833333333333333,0.1964169133192388,143.64999389648438,20860400.0,144.08999633789062,144.3000030517578,143.27000427246094,137.4922637939453
2017/05/01,0.0157309523809523,8.976190476190476,0.1456152797704447,146.5800018310547,33602900.0,145.10000610351562,147.1999969482422,144.9600067138672,140.2966766357422
2017/05/02,0.1793249999999999,8.455555555555556,0.0864684831460674,147.50999450683594,45352200.0,147.5399932861328,148.08999633789062,146.83999633789062,141.18678283691406
2017/05/03,-0.01374,8.4,0.0878408904810644,147.05999755859375,45697000.0,145.58999633789062,147.49000549316406,144.27000427246094,140.75611877441406
2017/05/04,0.19578,6.4,0.1269423459244532,146.52999877929688,23371900.0,146.52000427246094,147.13999938964844,145.80999755859375,140.24879455566406
2017/05/05,0.0262999999999999,7.5,0.1489179174484052,148.9600067138672,27327700.0,146.75999450683594,148.97999572753906,146.75999450683594,142.5746307373047
2017/05/08,0.00328,6.4,0.1425361741263029,153.00999450683594,48752400.0,149.02999877929688,153.6999969482422,149.02999877929688,146.4510498046875
2017/05/09,-0.1333583333333333,5.666666666666666,0.1152085173501577,153.99000549316406,39130400.0,153.8699951171875,154.8800048828125,153.4499969482422,147.3890380859375
2017/05/10,0.3616166666666666,7.083333333333333,0.1009748733535967,153.25999450683594,25805700.0,153.6300048828125,153.94000244140625,152.11000061035156,146.6903076171875
2017/05/11,0.2118999999999999,3.8,0.1018568603213844,153.9499969482422,27255100.0,152.4499969482422,154.07000732421875,152.30999755859375,147.95892333984375
2017/05/12,0.1457875,5.8,0.1454061378659112,156.10000610351562,32527000.0,154.6999969482422,156.4199981689453,154.6699981689453,150.0252685546875
2017/05/15,0.26545,8.75,0.0928884841363102,155.6999969482422,26009700.0,156.00999450683594,156.64999389648438,155.0500030517578,149.64085388183594
2017/05/16,-0.0986666666666666,7.0,0.0986457249070632,155.47000122070312,20048500.0,155.94000244140625,156.05999755859375,154.72000122070312,149.41976928710938
2017/05/17,0.0189583333333333,5.916666666666667,0.0623210743801652,150.25,50767700.0,153.60000610351562,154.57000732421875,149.7100067138672,144.40293884277344
2017/05/18,0.3472625,3.5,0.1234270375161707,152.5399932861328,33568200.0,151.27000427246094,153.33999633789062,151.1300048828125,146.60379028320312
2017/05/19,0.1639166666666666,3.1666666666666665,0.1717960294117647,153.05999755859375,26960800.0,153.3800048828125,153.97999572753906,152.6300048828125,147.10354614257812
2017/05/22,0.0650937499999999,9.6875,0.103115816993464,153.99000549316406,22966400.0,154.0,154.5800018310547,152.91000366210938,147.99737548828125
2017/05/23,0.1104999999999999,7.0,0.1105553549939831,153.8000030517578,19918900.0,154.89999389648438,154.89999389648438,153.30999755859375,147.8147735595703
2017/05/24,0.0,0.0,0.088371563342318,153.33999633789062,19178000.0,153.83999633789062,154.1699981689453,152.6699981689453,147.3726806640625
2017/05/25,0.13785,6.166666666666666,0.1033790935672514,153.8699951171875,19235600.0,153.72999572753906,154.35000610351562,153.02999877929688,147.88201904296875
2017/05/26,0.2294,4.0,0.1245376963350785,153.61000061035156,21927600.0,154.0,154.24000549316406,153.30999755859375,147.6322021484375
2017/05/30,0.0727333333333333,8.666666666666666,0.1449090497737556,153.6699981689453,20126900.0,153.4199981689453,154.42999267578125,153.3300018310547,147.68984985351562
2017/05/31,0.4019,7.0,0.1349708108108108,152.75999450683594,24451200.0,153.97000122070312,154.1699981689453,152.3800048828125,146.81524658203125
2017/06/01,0.237175,3.0,0.1359919745222929,153.17999267578125,16404100.0,153.1699981689453,153.3300018310547,152.22000122070312,147.21890258789062
2017/06/02,-0.128,5.5,0.1708977163461538,155.4499969482422,27770700.0,153.5800018310547,155.4499969482422,152.88999938964844,149.40057373046875
2017/06/05,0.0209486842105263,6.618421052631579,0.1193176624737945,153.92999267578125,25331700.0,154.33999633789062,154.4499969482422,153.4600067138672,147.93971252441406
2017/06/06,0.1430127450980392,6.431372549019608,0.1008143333333333,154.4499969482422,26624900.0,153.89999389648438,155.80999755859375,153.77999877929688,148.43948364257812
2017/06/07,0.0046233333333333,6.433333333333334,0.1181635281385281,155.3699951171875,21069600.0,155.02000427246094,155.97999572753906,154.47999572753906,149.32369995117188
2017/06/08,0.0367166666666666,6.75,0.1016614509246088,154.99000549316406,21250800.0,155.25,155.5399932861328,154.39999389648438,148.95848083496094
2017/06/09,-0.2281,4.0,0.0548086229946524,148.97999572753906,64882700.0,155.19000244140625,155.19000244140625,146.02000427246094,143.18234252929688
2017/06/12,-0.0284547619047619,8.666666666666668,0.0531348398169336,145.4199981689453,72307300.0,145.74000549316406,146.08999633789062,142.50999450683594,139.7609100341797
2017/06/13,0.0,9.666666666666666,0.0447331131296449,146.58999633789062,34165400.0,147.16000366210938,147.4499969482422,145.14999389648438,140.8853759765625
2017/06/14,-0.0075999999999999,7.333333333333334,0.0952031697341513,145.16000366210938,31531200.0,147.5,147.5,143.83999633789062,139.51101684570312
2017/06/15,-0.0986666666666666,7.666666666666667,0.1104717775905644,144.2899932861328,32165400.0,143.32000732421875,144.47999572753906,142.2100067138672,138.67483520507812
2017/06/16,0.0719499999999999,7.5,0.1103687572590011,142.27000427246094,50361100.0,143.77999877929688,144.5,142.1999969482422,136.73348999023438
2017/06/19,0.1616125,8.0,0.0767188049209138,146.33999633789062,32541400.0,143.66000366210938,146.74000549316406,143.66000366210938,140.64508056640625
2017/06/20,0.08895,9.5,0.1234469539375928,145.00999450683594,24900100.0,146.8699951171875,146.8699951171875,144.94000244140625,139.36685180664062
2017/06/21,0.0,7.75,0.0558722222222222,145.8699951171875,21265800.0,145.52000427246094,146.07000732421875,144.61000061035156,140.19337463378906
2017/06/22,0.0,9.0,0.1421032697547684,145.6300048828125,19106300.0,145.77000427246094,146.6999969482422,145.1199951171875,139.96275329589844
2017/06/23,-0.4215,11.0,0.1600576779026217,146.27999877929688,35439400.0,145.1300048828125,147.16000366210938,145.11000061035156,140.58741760253906
2017/06/26,0.25115,9.392857142857142,0.1126101234567901,145.82000732421875,25692400.0,147.1699981689453,148.27999877929688,145.3800048828125,140.14532470703125
2017/06/27,0.0314333333333333,10.916666666666668,0.0861990118577075,143.72999572753906,24761900.0,145.00999450683594,146.16000366210938,143.6199951171875,138.1366424560547
2017/06/28,-0.09696,15.0,0.1348716253443526,145.8300018310547,22082400.0,144.49000549316406,146.11000061035156,143.16000366210938,140.1549530029297
2017/06/29,-0.0822799999999999,13.0,0.147525666337611,143.67999267578125,31499400.0,144.7100067138672,145.1300048828125,142.27999877929688,138.08860778808594
2017/06/30,0.07224,15.0,0.2448309823677582,144.02000427246094,23024100.0,144.4499969482422,144.9600067138672,143.77999877929688,138.41537475585938
2017/07/03,0.0,14.5,0.197194189944134,143.5,14277800.0,144.8800048828125,145.3000030517578,143.10000610351562,137.91558837890625
2017/07/05,0.2553,12.25,0.1497530831099195,144.08999633789062,21569600.0,143.69000244140625,144.7899932861328,142.72000122070312,138.48265075683594
2017/07/06,0.1413625,16.0,0.153173405299313,142.72999572753906,24128800.0,143.02000427246094,143.5,142.41000366210938,137.1755828857422
2017/07/07,-0.137525,18.583333333333332,0.200009307875895,144.17999267578125,19201700.0,142.89999389648438,144.75,142.89999389648438,138.56915283203125
2017/07/10,-0.36135,13.416666666666666,0.1518884109916368,145.05999755859375,21090600.0,144.11000061035156,145.9499969482422,143.3699951171875,139.4148712158203
2017/07/11,0.0732999999999999,12.5,0.2227960784313725,145.52999877929688,19781800.0,144.72999572753906,145.85000610351562,144.3800048828125,139.86660766601562
2017/07/12,-0.27115,20.0,0.1674069523809523,145.74000549316406,24884500.0,145.8699951171875,146.17999267578125,144.82000732421875,140.0684356689453
2017/07/13,-0.0141,11.666666666666666,0.1571044228694714,147.77000427246094,25199400.0,145.5,148.49000549316406,145.44000244140625,142.01947021484375
2017/07/14,0.4019,10.0,0.201904391468005,149.0399932861328,20132100.0,147.97000122070312,149.3300018310547,147.3300018310547,143.24002075195312
2017/07/17,0.065595,11.75,0.0969734982332155,149.55999755859375,23793500.0,148.82000732421875,150.89999389648438,148.57000732421875,143.73976135253906
2017/07/18,0.0,11.625,0.1834055155875299,150.0800018310547,17868800.0,149.1999969482422,150.1300048828125,148.6699981689453,144.2395477294922
2017/07/19,0.225425,15.5,0.2766712632594021,151.02000427246094,20923000.0,150.47999572753906,151.4199981689453,149.9499969482422,145.14295959472656
2017/07/20,0.34,10.0,0.2830749708963911,150.33999633789062,17243700.0,151.5,151.74000549316406,150.19000244140625,144.48941040039062
2017/07/21,-0.6486,10.0,0.1880993188010899,150.27000427246094,26252600.0,149.99000549316406,150.44000244140625,148.8800048828125,144.42213439941406
2017/07/24,0.0,15.0,0.2490014102564102,152.08999633789062,21493200.0,150.5800018310547,152.44000244140625,149.89999389648438,146.1713409423828
2017/07/25,0.2886499999999999,11.791666666666666,0.2043661676646706,152.74000549316406,18853900.0,151.8000030517578,153.83999633789062,151.8000030517578,146.7960205078125
2017/07/26,0.0565785714285714,11.166666666666666,0.2659540851553509,153.4600067138672,15781000.0,153.35000610351562,153.92999267578125,153.05999755859375,147.48802185058594
2017/07/27,-0.5423,16.0,0.1878149635036496,150.55999755859375,32476300.0,153.75,153.99000549316406,147.3000030517578,144.70086669921875
2017/07/28,-0.0866375,12.975,0.1870662749706227,149.5,17213700.0,149.88999938964844,150.22999572753906,149.19000244140625,143.68211364746094
2017/07/31,0.0227525,14.625,0.1025602708803611,148.72999572753906,19845900.0,149.89999389648438,150.3300018310547,148.1300048828125,142.94207763671875
2017/08/01,0.0613961538461538,20.26923076923077,0.1432537064492216,150.0500030517578,35368600.0,149.10000610351562,150.22000122070312,148.41000366210938,144.21072387695312
2017/08/02,0.0055891608391608,8.814685314685315,0.153840692124105,157.13999938964844,69936800.0,159.27999877929688,159.75,156.16000366210938,151.02479553222656
2017/08/03,0.31855,6.6,0.1842500957854406,155.57000732421875,27097300.0,157.0500030517578,157.2100067138672,155.02000427246094,149.51589965820312
2017/08/04,0.104125,6.85,0.2023578027465667,156.38999938964844,20559900.0,156.07000732421875,157.39999389648438,155.69000244140625,150.30398559570312
2017/08/07,0.0416666666666666,7.1,0.1671771672771672,158.80999755859375,21870300.0,157.05999755859375,158.9199981689453,156.6699981689453,152.62982177734375
2017/08/08,-0.19746,6.7,0.159872,160.0800018310547,36205900.0,158.60000610351562,161.8300018310547,158.27000427246094,153.8503875732422
2017/08/09,0.3282166666666666,5.833333333333334,0.5048000746825989,161.05999755859375,26131500.0,159.25999450683594,161.27000427246094,159.11000061035156,154.792236328125
2017/08/10,-0.100475,5.25,0.3010496035242291,155.32000732421875,40804300.0,159.89999389648438,160.0,154.6300048828125,149.86183166503906
2017/08/11,-0.0947166666666666,6.333333333333334,0.283760788863109,157.47999572753906,26257100.0,156.60000610351562,158.57000732421875,156.07000732421875,151.94593811035156
2017/08/14,0.0,7.583333333333333,0.2353711538461538,159.85000610351562,22122700.0,159.32000732421875,160.2100067138672,158.75,154.23263549804688
2017/08/15,0.17495,6.666666666666667,0.2205972735268249,161.60000610351562,29465500.0,160.66000366210938,162.1999969482422,160.13999938964844,155.92112731933594
2017/08/16,0.1591,7.5,0.2151757402101241,160.9499969482422,27671600.0,161.94000244140625,162.50999450683594,160.14999389648438,155.2939910888672
2017/08/17,-0.01205,8.25,0.2341466666666666,157.86000061035156,27940600.0,160.52000427246094,160.7100067138672,157.83999633789062,152.31256103515625
2017/08/18,-0.1422999999999999,7.75,0.2421675544794188,157.5,27428100.0,157.86000061035156,159.5,156.72000122070312,151.96524047851562
2017/08/21,-0.05404,6.0,0.2702855,157.2100067138672,26368500.0,157.5,157.88999938964844,155.11000061035156,151.6854248046875
2017/08/22,0.1966666666666666,10.0,0.2580609603340292,159.77999877929688,21604600.0,158.22999572753906,160.0,158.02000427246094,154.1651153564453
2017/08/23,0.2920142857142856,7.071428571428571,0.2091270786516854,159.97999572753906,19399100.0,159.07000732421875,160.47000122070312,158.8800048828125,154.35806274414062
2017/08/24,0.2388499999999999,8.75,0.1873027085590466,159.27000427246094,19818900.0,160.42999267578125,160.74000549316406,158.5500030517578,153.6730194091797
2017/08/25,0.0,10.5,0.2059430656934306,159.86000061035156,25480100.0,159.64999389648438,160.55999755859375,159.27000427246094,154.24229431152344
2017/08/28,0.0086,10.0,0.2109414948453608,161.47000122070312,25966000.0,160.13999938964844,162.0,159.92999267578125,155.79571533203125
2017/08/29,0.18516875,5.8125,0.1696580841976815,162.91000366210938,29516900.0,160.10000610351562,163.1199951171875,160.0,157.1851043701172
2017/08/30,0.1504714285714285,9.785714285714286,0.2026400760456273,163.35000610351562,27269600.0,163.8000030517578,163.88999938964844,162.61000061035156,157.6096649169922
2017/08/31,0.2295035714285714,13.142857142857142,0.2118539901477832,164.0,26785100.0,163.63999938964844,164.52000427246094,163.47999572753906,158.23678588867188
2017/09/01,0.0201892857142857,11.0,0.2160381365113759,164.0500030517578,16591100.0,164.8000030517578,164.94000244140625,163.6300048828125,158.28506469726562
2017/09/05,0.0850283333333333,11.533333333333331,0.1908892537313433,162.0800018310547,29468500.0,163.75,164.25,160.55999755859375,156.38427734375
2017/09/06,-0.1972249999999999,7.3,0.168874855156431,161.91000366210938,21651700.0,162.7100067138672,162.99000549316406,160.52000427246094,156.22021484375
2017/09/07,0.0209499999999999,8.833333333333334,0.1475364678899082,161.25999450683594,21928500.0,162.08999633789062,162.24000549316406,160.36000061035156,155.5930938720703
2017/09/08,0.08515,7.75,0.1550057522123893,158.6300048828125,28611500.0,160.86000061035156,161.14999389648438,158.52999877929688,153.05552673339844
2017/09/11,-0.0928949999999999,7.225,0.113693376941946,161.5,31580800.0,160.5,162.0500030517578,159.88999938964844,155.8246612548828
2017/09/12,0.15344,7.503703703703704,0.0942721702525724,160.86000061035156,71714000.0,162.61000061035156,163.9600067138672,158.77000427246094,155.20716857910156
2017/09/13,0.1502729166666666,14.944444444444445,0.1620350901525658,159.64999389648438,44907400.0,159.8699951171875,159.9600067138672,157.91000366210938,154.0396728515625
2017/09/14,-0.1175833333333333,11.0,0.1342238668555241,158.27999877929688,23760700.0,158.99000549316406,159.39999389648438,158.08999633789062,152.71780395507812
2017/09/15,0.0042249999999999,9.375,0.1723515804597701,159.8800048828125,49114600.0,158.47000122070312,160.97000122070312,158.0,154.2615966796875
2017/09/18,0.09859,6.9,0.150627661510464,158.6699981689453,28269400.0,160.11000061035156,160.5,158.0,153.0941162109375
2017/09/19,0.1324325,6.875,0.1738164192139738,158.72999572753906,20810600.0,159.50999450683594,159.77000427246094,158.44000244140625,153.1519775390625
2017/09/20,0.1524916666666666,7.25,0.1212694792353328,156.07000732421875,52951400.0,157.89999389648438,158.25999450683594,153.8300018310547,150.58547973632812
2017/09/21,-0.0581958333333332,6.708333333333334,0.1290343220338983,153.38999938964844,37511700.0,155.8000030517578,155.8000030517578,152.75,147.99964904785156
2017/09/22,-0.2991111111111111,9.25,0.135282276119403,151.88999938964844,46645400.0,151.5399932861328,152.27000427246094,150.55999755859375,146.55235290527344
2017/09/25,0.0244142857142857,7.214285714285714,0.0882856046065259,150.5500030517578,44387300.0,149.99000549316406,151.8300018310547,149.16000366210938,145.25946044921875
2017/09/26,0.0068999999999999,7.0,0.1634405427631579,153.13999938964844,36660000.0,151.77999877929688,153.9199981689453,151.69000244140625,147.7584228515625
2017/09/27,-0.1163333333333333,7.722222222222222,0.1997939732142857,154.22999572753906,25504200.0,153.8000030517578,154.72000122070312,153.5399932861328,148.81011962890625
2017/09/28,0.00389,8.45,0.2231755411255411,153.27999877929688,22005500.0,153.88999938964844,154.27999877929688,152.6999969482422,147.89352416992188
2017/09/29,-0.0786,7.333333333333334,0.2248573660714286,154.1199951171875,26299800.0,153.2100067138672,154.1300048828125,152.0,148.7039794921875
2017/10/02,-0.1060666666666666,6.777777777777779,0.2064543453070683,153.80999755859375,18698800.0,154.25999450683594,154.4499969482422,152.72000122070312,148.40489196777344
