date,mean_compound_reuters,mean_compound_guardian,mean_compound_cnbc,mean_compound_other,mean_compound_twitter,Adj Close
2018/02/28,0.0,0.0,0.0,0.1856,0.1812945337620579,75.62249755859375
2018/03/01,0.0,0.0,0.8225,0.0,0.1255365805168986,74.67250061035156
2018/03/02,0.0,0.0,0.0,0.3149333333333333,0.0998557235421166,75.01249694824219
2018/03/05,0.0,0.0,0.0,0.19108125,0.1871863138686131,76.18049621582031
2018/03/06,0.0,0.0,0.0,0.02265,0.2081390909090909,76.88200378417969
2018/03/07,0.0,0.0,0.0,0.5234,0.1813111587982832,77.25
2018/03/08,0.0,0.0,0.0,0.4558714285714286,0.1833410989010989,77.59300231933594
2018/03/09,0.0,0.0,0.0,0.1779,0.1392124521072796,78.94450378417969
2018/03/12,0.0,0.0,0.0,0.6486,0.2351644981412639,79.91950225830078
2018/03/13,0.0,0.0,0.0,0.0,0.1644381308411215,79.40899658203125
2018/03/14,0.0,0.0,0.0,0.6705,0.1818365758754863,79.55000305175781
2018/03/15,0.0,0.0,0.1779,0.2365333333333333,0.1342497495826377,79.11599731445312
2018/03/16,0.0,0.0,0.0,0.1779,0.1721465853658536,78.58399963378906
2018/03/19,0.0,0.0,0.1779,0.1779,0.164827738515901,77.24649810791016
2018/03/20,0.5541,0.0,0.0,0.0,0.1934294025157232,79.32550048828125
2018/03/21,0.0,0.3818,0.0,0.0,0.245497094017094,79.09300231933594
2018/03/22,0.0,0.0,0.0,0.0,0.2240847524752475,77.24600219726562
2018/03/23,0.0,0.0,0.0,0.0,0.2004551587301587,74.77799987792969
2018/03/26,0.1779,0.0,0.0,0.1779,0.1792032710280373,77.79299926757812
2018/03/27,0.1779,0.0,0.1779,0.1779,0.2112636363636363,74.85250091552734
2018/03/28,-0.0605,0.0,0.0,0.1041538461538461,0.104287294117647,71.57099914550781
2018/03/29,-0.182625,0.1779,0.0,0.05805,0.1024033434650456,72.36699676513672
2018/04/02,-0.0516,-0.25,0.0,0.2829,0.0535791925465838,68.59950256347656
2018/04/03,0.0869399999999999,0.0,0.0,0.4404,0.0595804912280701,69.60250091552734
2018/04/04,0.3612,0.0,0.0,0.2356,0.1239564220183486,70.52850341796875
2018/04/05,0.1027,0.0,0.14305,0.2458666666666666,0.1423953662182361,72.5875015258789
2018/04/06,0.0,0.0,0.0,0.1779,0.0837840125391849,70.2614974975586
2018/04/09,0.0,0.0,0.0,0.07116,0.1551322195704057,70.30400085449219
2018/04/10,0.0,0.0,-0.62225,-0.4939,0.1790786848072562,71.81099700927734
2018/04/11,0.0,0.0,0.0,0.0985249999999999,0.2237257206208426,71.35250091552734
2018/04/12,0.0,0.5267,0.1779,0.4767,0.2339232365145228,72.42500305175781
2018/04/13,-0.296,0.0,0.0,-0.25575,0.1681856920684292,71.53949737548828
2018/04/16,0.128,0.0,0.0,-0.2217,0.1679777251184834,72.07499694824219
2018/04/17,0.296,0.0,0.0,0.0795,0.1946638198757764,75.19149780273438
2018/04/18,0.1779,0.0,0.0,0.20596,0.1826823308270676,76.39199829101562
2018/04/19,0.1779,0.296,0.1779,0.3234555555555556,0.173255298013245,77.84549713134766
2018/04/20,0.0,0.1779,0.0,0.0593,0.1667574757281553,76.37449645996094
2018/04/23,0.0,0.0,0.0,0.38915,0.1650482897384305,75.89299774169922
2018/04/24,0.2983,0.0,0.0,0.2829,0.193766889632107,73.00450134277344
2018/04/25,0.25,0.2726142857142857,0.0,0.1791166666666666,0.0814369003690036,73.00849914550781
2018/04/26,-0.2023,0.0,0.0,0.26044,0.173172607003891,75.89800262451172
2018/04/27,0.4332399999999999,0.5574,0.0,0.2034699999999999,0.1735293805309734,78.63099670410156
2018/04/30,0.34,0.0,0.0,-0.040525,0.1914793319415448,78.30650329589844
2018/05/01,0.0,0.1779,0.0,0.2278909090909091,0.2261354969574036,79.11299896240234
2018/05/02,0.1779,0.0,0.0,0.1779,0.1728485018726591,78.48400115966797
2018/05/03,0.1779,0.0,0.0,0.3818,0.204978064516129,78.60399627685547
2018/05/04,0.0,0.5106,0.0,0.765,0.2411516826923077,79.04750061035156
2018/05/07,0.1779,-0.2732,-0.296,0.0,0.2037893410852713,80.00700378417969
2018/05/08,0.0,0.0,0.0,0.1779,0.1968725806451613,79.61949920654297
2018/05/09,0.4404,0.0,0.0,0.3107,0.2127538188277087,80.4000015258789
2018/05/10,0.0,0.0,0.1779,0.4364,0.190052688172043,80.4540023803711
2018/05/11,0.0,0.0,0.0,0.4767,0.2535808411214953,80.14550018310547
2018/05/14,0.3416,0.0,0.0,0.1779,0.1713060402684564,80.0770034790039
2018/05/15,0.1779,0.0,0.0,-0.05866,0.1992106299212598,78.80599975585938
2018/05/16,-0.128,0.0,0.0,0.2095,0.1855554603854389,79.36399841308594
2018/05/17,-0.6486,0.0,0.0,0.1812857142857143,0.2260296728971962,79.08799743652344
2018/05/18,0.1779,0.0,0.0,0.2398714285714285,0.2146497487437186,78.71849822998047
2018/05/21,0.0,0.0,0.0,0.0,0.2226840909090909,79.27300262451172
2018/05/22,0.0772,0.0,0.0,0.1779,0.1937075242718446,79.06999969482422
2018/05/23,0.0,0.0,0.0,0.0,0.2491558241758241,80.09300231933594
2018/05/24,0.0,0.0,0.0,0.0,0.2305935185185185,80.15350341796875
2018/05/25,0.0,0.0,0.0,0.2249699999999999,0.222275,80.50749969482422
2018/05/29,0.0,0.0,0.0,0.1217333333333333,0.2356284738041002,80.64350128173828
2018/05/30,0.0,0.0,0.0,0.4748,0.1909264299802761,81.24449920654297
2018/05/31,0.25,0.0,0.0,0.3139,0.1789010373443983,81.48100280761719
2018/06/01,0.0,0.25,0.0,0.5625,0.2193080082135523,82.0770034790039
2018/06/04,0.1779,0.296,0.0,0.0,0.1792453629032258,83.26349639892578
2018/06/05,0.0,0.0,0.0,0.0,0.1628547396528705,84.81749725341797
2018/06/06,0.0,0.1779,0.0,-0.2023,0.1607979274611399,84.7874984741211
2018/06/07,0.0593,-0.0236999999999999,0.0,0.10010625,0.2069688128772636,84.46499633789062
2018/06/08,0.0,0.0,0.0,0.09165,0.2226063451776649,84.19950103759766
2018/06/11,0.1779,0.0,0.0,0.0,0.202143654822335,84.45600128173828
2018/06/12,0.0,0.0,0.0,0.1779,0.2036532846715328,84.9375
2018/06/13,0.0,-0.4767,0.0,0.1176333333333333,0.2018438669438669,85.24299621582031
2018/06/14,0.4266999999999999,0.0,0.0,0.3696,0.1921591503267974,86.19300079345703
2018/06/15,0.0,0.0,0.0,0.0,0.2085538461538461,85.79850006103516
2018/06/18,0.0,0.0,0.0,0.1422416666666666,0.2433671641791044,86.18949890136719
2018/06/19,0.0,0.0,0.0,0.1779,0.2211476470588235,86.73899841308594
2018/06/20,0.1779,0.0,0.0,0.0,0.2137242857142857,87.50399780273438
2018/06/21,-0.0772,0.0,0.5106,0.0,0.1937418719211822,86.51100158691406
2018/06/22,0.0,-0.4019,0.0,0.12765,0.0238288343558282,85.78350067138672
2018/06/25,0.0,0.34,0.0,0.4404,0.1174429133858267,83.15750122070312
2018/06/26,0.0,0.0,0.0,0.1779,0.2266494974874372,84.55449676513672
2018/06/27,0.0,0.0,0.0,0.20935,0.1251212410501193,83.02549743652344
2018/06/28,-0.09488,0.0,0.0,0.1983875,0.1672678848283499,85.07250213623047
2018/06/29,0.0,0.0,0.0,0.2127,0.1545853146853146,84.98999786376953
2018/07/02,0.0,0.0,0.0,0.6369,0.2038516393442623,85.68900299072266
2018/07/03,0.1779,0.0,0.0,0.1779,0.217553488372093,84.697998046875
2018/07/05,0.0,0.0,0.0,0.2651,0.2036793565683645,84.98650360107422
2018/07/06,0.0,0.0,0.0,0.4884285714285715,0.1945395348837209,85.53150177001953
2018/07/09,0.0,0.0,0.0,0.1806,0.2183289915966386,86.95099639892578
2018/07/10,0.0,0.0,0.0,-0.2263,0.201892548076923,87.15350341796875
2018/07/11,0.0,0.0,0.1779,0.0828375,0.1852868360277136,87.75
2018/07/12,0.0,0.0,0.0,0.1027,0.1997265277777777,89.83100128173828
2018/07/13,0.128,0.0,0.0,0.4012499999999999,0.1643954268292683,90.65149688720705
2018/07/16,0.0516,0.0,0.0,0.09414,0.1429903926482874,91.12449645996094
2018/07/17,0.1779,0.0,0.0,0.7781750000000001,0.1600225165562914,92.19650268554688
2018/07/18,0.0593,0.5849,0.0,0.045075,0.1635914893617021,92.14600372314452
2018/07/19,0.1779,0.0,0.0,0.6293,0.1577317487266553,90.64849853515624
2018/07/20,0.0,0.0,0.0,0.1779,0.2127142857142857,90.68499755859376
2018/07/23,0.0,-0.3612,0.0,0.1702,0.1642939338235294,90.0999984741211
2018/07/24,0.0,-0.5994,0.0,0.0,0.1718162790697674,91.46199798583984
2018/07/25,0.0,0.0,0.0,0.1779,0.1711338652482269,93.18049621582033
2018/07/26,0.38865,0.5574,0.0,0.3421,0.161645871559633,90.4000015258789
2018/07/27,0.8442,0.0,0.0,0.4357357142857143,0.1734497890295358,90.8635025024414
2018/07/30,0.0,0.0,0.7506,0.1779,0.1263951526032316,88.96099853515625
2018/07/31,0.0,0.0,0.0,0.27816,0.1631231034482758,88.87200164794922
2018/08/01,0.2023,0.0,0.5859,0.5994,0.1828560073937153,89.8584976196289
2018/08/02,0.0,0.0,0.0,0.3062,0.1851600358422939,91.71649932861328
2018/08/03,0.2202,0.0,0.0,0.0,0.2007240310077519,91.16449737548828
2018/08/06,0.0,0.08895,0.0,0.0,0.1963364145658263,92.3874969482422
2018/08/07,0.1779,0.0,0.0,0.254925,0.1861533678756476,93.1240005493164
2018/08/08,0.1779,0.0,0.0,0.0,0.2055763747454175,94.32599639892578
2018/08/09,0.0,0.0,0.0,0.3227333333333333,0.1789960893854748,94.9260025024414
2018/08/10,0.0,0.0,0.0,0.1779,0.1743073239436619,94.31500244140624
2018/08/13,0.0,0.5859,0.0,0.359575,0.2179226262626262,94.80999755859376
2018/08/14,0.1779,0.0,0.0,0.2751692307692308,0.1488673346693386,95.98249816894533
2018/08/15,0.0,0.0,0.0,0.5994,0.1703631944444444,94.13099670410156
2018/08/16,0.296,0.1779,0.0,0.03543,0.1998874213836478,94.32599639892578
2018/08/17,-0.128,0.0,0.0,0.1779,0.1444239583333333,94.11100006103516
2018/08/20,0.0,0.3353,0.0,0.1556625,0.1981353107344632,93.83550262451172
2018/08/21,0.0,0.0,0.0,0.650025,0.2396619647355164,94.1709976196289
2018/08/22,0.1779,0.5423,0.0,0.0,0.2193707656612529,95.24500274658205
2018/08/23,0.0,0.0,0.0,0.0483,0.1895766331658291,95.1449966430664
2018/08/24,0.5423,0.0,0.0,0.0,0.1837178807947019,95.26950073242188
2018/08/27,0.0,0.0,0.0,0.1779,0.2087194774346793,96.38400268554688
2018/08/28,0.0,0.0,0.0,0.1938,0.1998342052313883,96.64099884033205
2018/08/29,0.0,0.0,0.0,0.2926,0.1846805150214592,99.90499877929688
2018/08/30,0.4404,-0.25,0.0,-0.1594,0.2007233333333333,100.11900329589844
2018/08/31,-0.2732,0.0,0.0,0.1950666666666666,0.1979378787878788,100.635498046875
2018/09/04,0.1779,0.0,-0.098,0.25112,0.2264105116279069,101.97550201416016
2018/09/05,0.1779,0.5574,0.4767,-0.0637181818181818,0.1784983815028901,99.74099731445312
2018/09/06,0.0,0.3612,0.0,0.1871294117647058,0.1417205091937765,97.91549682617188
2018/09/07,0.0,0.0,0.0,0.08895,0.1607111380145278,97.60350036621094
2018/09/10,0.0,0.0,0.0,0.4588,0.1549638775510204,96.95050048828124
2018/09/11,0.0,0.0,0.0,0.31835,0.1717450479233226,99.35749816894533
2018/09/12,0.1779,0.0,0.0,0.14495,0.1633727459016393,99.5
2018/09/13,0.0,0.0,0.0,0.5994,0.2466082278481012,99.49349975585938
2018/09/14,0.44015,0.4215,0.0,0.3049,0.1859664319248826,98.5094985961914
2018/09/17,0.1779,0.1779,0.0,0.41336,0.1549499215070643,95.40149688720705
2018/09/18,0.1779,0.0,0.0,0.1779,0.185465774378585,97.05249786376952
2018/09/19,0.08895,0.0,0.0,-0.03515,0.1333146126760563,96.3209991455078
2018/09/20,0.0516,0.0,0.0,0.1333,0.1704760188087774,97.21499633789062
2018/09/21,0.0,0.0,0.0,0.0,0.1196380952380952,95.75050354003906
2018/09/24,0.1779,0.0,0.0,0.1498111111111111,0.216255737704918,96.71800231933594
2018/09/25,0.0,0.0,0.0,0.3092333333333333,0.1945905821917808,98.72750091552734
2018/09/26,0.0,0.0,0.0,0.1779,0.1912360396039604,98.74250030517578
2018/09/27,0.08895,0.0,0.0,0.25685,0.1656881300813008,100.64900207519533
2018/09/28,-0.34,-0.2732,0.0,0.4588,0.2077646913580247,100.1500015258789
2018/10/01,0.0,-0.4404,0.4404,0.3044,0.1676209302325581,100.21800231933594
2018/10/02,0.2775,0.0,0.0,0.5268333333333334,0.1854909703504043,98.56549835205078
2018/10/03,0.0,0.0061333333333333,0.5849,0.44375,0.1701998535871156,97.63800048828124
2018/10/04,0.4524,0.6117,0.0,0.3612,0.1289643137254902,95.47100067138672
2018/10/05,0.0,0.0,0.0,0.0,0.142109168081494,94.48249816894533
2018/10/08,-0.2732,0.1779,0.0,0.0,0.1253104825291181,93.22100067138672
2018/10/09,0.0,0.1779,0.0,0.304125,0.1234789762340036,93.51599884033205
2018/10/10,0.2298666666666667,0.0,0.0,0.2307999999999999,0.1060569521690767,87.76249694824219
2018/10/11,0.0,-0.2023,0.0,-0.1150846153846153,0.1671954773869347,85.96800231933594
2018/10/12,-0.296,0.0,0.0,0.2123199999999999,0.1791943925233645,89.43049621582031
2018/10/15,0.0,0.0,0.0,0.3612,0.1553798932384341,88.04750061035156
2018/10/16,0.0,0.0,-0.2247,0.1779,0.1719416809605489,90.9980010986328
2018/10/17,0.296,0.0,0.0,0.0,0.1670980295566502,91.58650207519533
2018/10/18,0.1779,0.0,0.49135,0.02265,0.082910294117647,88.53600311279297
2018/10/19,0.0,0.0,0.0,0.7064999999999999,0.1126154013015184,88.20149993896484
2018/10/22,0.0,0.0,0.0,0.24866,0.1484753846153846,89.46499633789062
2018/10/23,0.5267,0.0,0.0,0.2591,0.1309521008403361,88.43499755859375
2018/10/24,0.0,0.1779,0.0,0.1844,0.1435268027210884,83.20999908447266
2018/10/25,0.0487999999999999,0.0,0.0,0.0,0.0740779359430605,89.1084976196289
2018/10/26,0.142,0.1265,0.0,0.0616043478260869,0.1052627304147465,82.1405029296875
2018/10/29,0.0,0.4215,0.0,0.1779,0.0852018368846436,76.94400024414062
2018/10/30,0.0,0.0,0.0,0.1779,0.1001888785046729,76.52100372314453
2018/10/31,0.0,0.0,0.0,0.2709,0.1731923423423423,79.90049743652344
2018/11/01,0.0,0.0,0.0,0.0,0.1693169167803547,83.27649688720703
2018/11/02,0.0,0.0,0.0,0.4766999999999999,0.175898449612403,83.27649688720703
2018/11/05,0.5267,0.1779,0.0,0.2069399999999999,0.1872793400286944,81.38999938964844
2018/11/06,0.1779,0.0,0.0,0.54735,0.1499542592592592,82.1405029296875
2018/11/07,0.0,0.0,0.0,0.1779,0.1827,87.77449798583984
2018/11/08,0.4939,0.0,0.0,0.0,0.1824452991452991,87.74549865722656
2018/11/09,-0.2023,0.0,0.0,0.1779,0.1809929432013769,85.62149810791016
2018/11/12,0.1779,0.0,0.0,0.25,0.1476796780684104,81.84249877929688
2018/11/13,0.1779,0.0,0.0,0.1779,0.1724624476987447,81.55850219726562
2018/11/14,0.0,0.0,0.0,0.15546,0.14307302259887,79.95050048828125
2018/11/15,0.0,0.0,0.0,0.1779,0.0961613207547169,80.97200012207031
2018/11/16,0.0,-0.1217999999999999,0.0,0.5719,0.0956322645290581,79.67050170898438
2018/11/19,0.0,0.0,0.0,0.1779,0.148145737704918,75.614501953125
2018/11/20,0.1779,0.0,0.0,0.2525666666666666,0.1104486373165618,74.77300262451172
2018/11/21,0.1779,0.48245,0.0,0.4024666666666667,0.1935585034013605,75.83650207519531
2018/11/23,0.0516,0.0,0.0,0.0,0.1254461748633879,75.10299682617188
2018/11/26,0.1779,0.0,0.3612,0.4903857142857143,0.1936159733777038,79.06649780273438
2018/11/27,0.1779,0.7096,0.0,0.1973428571428571,0.1947495145631068,79.07099914550781
2018/11/28,0.0,-0.5719,0.0,0.189825,0.1737567295597484,83.88749694824219
2018/11/29,0.1186,0.0,0.0,0.583375,0.2030489402697495,83.67849731445312
2018/11/30,0.0,0.0,0.0,0.0,0.2191224839400428,84.50849914550781
2018/12/03,0.624,0.0,0.0,0.4588,0.2125489361702127,88.61799621582031
2018/12/04,0.0,0.0,0.0,0.2948666666666666,0.1103400324149108,83.41999816894531
2018/12/06,0.1779,0.0,0.0,0.06606,0.1126910016977928,84.95950317382812
2018/12/07,0.296,0.0,0.0,0.5465625000000001,0.13729381663113,81.45649719238281
2018/12/10,0.0,0.0,0.0,-0.13725,0.1098075471698113,82.05149841308594
2018/12/11,0.0,0.0,0.0,0.1779,0.1166774193548387,82.16200256347656
2018/12/12,0.1779,0.0,0.0,0.18512,0.1364231067961165,83.177001953125
2018/12/13,0.0,0.1779,0.0,0.1779,0.1504578947368421,82.91899871826172
2018/12/14,0.0,0.0,0.0,0.5994,0.1065512922465208,79.59549713134766
2018/12/17,0.0516,0.25,0.0,0.0,0.1258580419580419,76.04550170898438
2018/12/18,0.0,0.0,0.0,0.22555,0.1158057971014492,77.5739974975586
2018/12/19,0.0,0.0,0.0,0.0,0.1450117307692307,74.75399780273438
2018/12/20,-0.189,0.0,0.0,-0.0122,0.1226946202531645,73.04149627685547
2018/12/21,0.0,0.0,0.0,0.1779,0.0742387362637362,68.87249755859375
2018/12/24,0.0,0.0,0.0,0.2096666666666666,0.1268824858757062,67.197998046875
2018/12/26,0.1779,0.0,0.0,0.3943,0.2185026063100137,73.54499816894531
2018/12/27,0.0,0.5267,0.0,0.2643,0.1087770676691729,73.08200073242188
2018/12/28,0.5267,0.0,0.0,0.6759666666666666,0.1853856617647059,73.9010009765625
2018/12/31,0.0,0.0,0.0,0.2130125,0.1625653992395437,75.09850311279297
2019/01/02,0.0,-0.1326,0.0,0.0,0.1604043413173652,76.95649719238281
2019/01/03,0.0,0.0,0.0,0.0,0.125581914893617,75.01399993896484
2019/01/04,0.0,0.0,0.0,0.4587999999999999,0.1497809595202399,78.76950073242188
2019/01/07,0.1779,0.0,0.0,0.2277,0.2195398273736128,81.47550201416016
2019/01/08,0.0,0.0,0.1779,0.1779,0.2010164265129683,82.8290023803711
2019/01/09,0.1779,0.1779,0.0,0.7184,0.1882868649318463,82.97100067138672
2019/01/10,-0.09165,0.1779,0.0,0.1779,0.1885043763676148,82.81099700927734
2019/01/11,0.0,0.0,0.0,0.4588,0.1842945132743363,82.02799987792969
2019/01/14,0.0,0.0,0.0,0.5859,0.1563156387665198,80.8604965209961
2019/01/15,0.0,0.0,0.1779,0.1779,0.20459504,83.72799682617188
2019/01/16,0.0,0.0,0.0,0.164425,0.1593201365187713,84.18900299072266
2019/01/17,0.1779,0.0,0.0,0.0,0.11809,84.66100311279297
2019/01/18,0.0,0.0,0.0,0.1779,0.1714154929577465,84.80999755859375
2019/01/22,0.0,0.0,0.0,0.0,0.1981637342908438,81.6084976196289
2019/01/23,0.1027,0.3612,0.0,0.239,0.18284165232358,82.0009994506836
2019/01/24,0.296,0.0,0.0,0.2414,0.2324788259958071,82.74649810791016
2019/01/25,0.0,0.0,0.0,0.1779,0.1937465250965251,83.52850341796875
2019/01/28,0.0,0.4588,0.0,0.0,0.1925906560636182,81.89450073242188
2019/01/29,0.0,0.0,0.0,0.0,0.1498713567839196,79.69400024414062
2019/01/30,0.0,0.0,0.0,0.0,0.2048773927392739,83.52149963378906
2019/01/31,0.2348666666666666,0.0,0.0,0.1755666666666666,0.0865922261484099,85.9365005493164
2019/02/01,0.08895,0.8714,0.0,0.0555,0.1302013218770654,81.3115005493164
2019/02/04,0.0,0.0,0.0,0.27534,0.1416726943942133,81.66549682617188
2019/02/05,-0.0122,0.0,0.0,0.0,0.1968080586080586,82.94049835205078
2019/02/06,0.0,0.0,0.0,0.0,0.1508955294117647,82.01300048828125
2019/02/07,0.1779,0.0,0.0,0.0,0.1335013377926421,80.71849822998047
2019/02/08,0.0593,0.0,0.0,0.0,0.0974496650717703,79.41100311279297
2019/02/11,0.0,0.0,0.0,-0.0317666666666666,0.1727589792060491,79.55000305175781
2019/02/12,0.0,0.0,0.0,0.5267,0.1664862236628849,81.90049743652344
2019/02/13,0.44375,0.0,0.0,0.0,0.1715239726027397,82.0
2019/02/14,0.07604,0.0,0.0,0.1779,0.1271143347639485,81.13249969482422
2019/02/15,0.1779,0.0,0.0,0.043125,0.1378786919831223,80.39749908447266
2019/02/19,0.0,0.0,0.0,0.1102,0.1729064864864865,81.37899780273438
2019/02/20,0.0,0.0,0.0,0.2438333333333333,0.1709118534482758,81.1050033569336
2019/02/21,0.0,0.0,0.0,0.0,0.1428429769392033,80.97200012207031
2019/02/22,0.3412,0.0,0.0,0.3412,0.1693904139433551,81.5780029296875
2019/02/25,0.1779,0.0,0.0,0.261075,0.1821278450363196,81.6500015258789
2019/02/26,0.1901,0.0,0.0,0.0,0.26322,81.81999969482422
2019/02/27,0.1779,0.0,0.0,0.1779,0.1680016393442623,82.05449676513672
2019/02/28,0.0,0.0,0.1779,0.1779,0.1646779850746268,81.99150085449219
2019/03/01,0.1779,0.0,0.0,0.3269833333333333,0.1566473520249221,83.58650207519531
2019/03/04,0.0,0.0,0.0,0.3656,0.1917808669656203,84.80850219726562
2019/03/05,0.0,-0.124,0.0,0.0536571428571428,0.1729420107719928,84.62149810791016
2019/03/06,0.2172666666666666,0.02495,0.0,0.1806,0.1597856435643564,83.44750213623047
2019/03/07,0.0,0.0,0.0,0.3522,0.1545975720789074,81.29750061035156
2019/03/08,0.0,0.0,0.0,0.6281000000000001,0.2040527960526315,81.04000091552734
2019/03/11,-0.58365,0.1779,0.0,0.43035,0.219364,83.53099822998047
2019/03/12,0.0,0.0,0.1779,0.1779,0.1836182640144665,83.65499877929688
2019/03/13,0.0,0.0,0.0,0.5423,0.1682790209790209,84.54049682617188
2019/03/14,0.2732,0.0,0.0,0.0,0.1843967465753424,84.31099700927734
2019/03/15,0.0,0.0,0.0,0.1779,0.1861061224489796,85.61799621582031
2019/03/18,0.0,0.0,0.0,0.6091875,0.2010021472392638,87.10749816894531
2019/03/19,0.0,0.0,0.0,0.4187999999999999,0.2086563742690058,88.09249877929688
2019/03/20,0.0,0.0,0.0,0.1779,0.1776140869565217,89.8635025024414
2019/03/21,0.1779,0.0,0.0,0.0,0.1759653424657534,90.96299743652344
2019/03/22,0.0,0.0,0.0,0.0,0.1760083495145631,88.2385025024414
2019/03/25,0.0,0.0,0.0,0.0,0.182731365935919,88.71299743652344
2019/03/26,0.0,0.0,0.0,0.3659857142857143,0.1766537162162162,89.18800354003906
2019/03/27,0.52565,0.0,0.0,0.1611,0.1503848142164782,88.28500366210938
2019/03/28,0.1779,0.0,0.0,0.1779,0.1772990322580645,88.6709976196289
2019/03/29,0.1779,0.0,0.0,0.0,0.1838457943925233,89.0374984741211
2019/04/01,0.0,0.0,0.4019,0.0516,0.123046875,90.70950317382812
2019/04/02,0.0,-0.4215,0.0,0.3182,0.1322481540930979,90.6989974975586
2019/04/03,0.1094,0.0,0.0,0.1779,0.2009230769230769,91.03500366210938
2019/04/04,0.0,0.5574,0.0,0.2914833333333333,0.1986775933609958,90.94300079345705
2019/04/05,-0.08105,0.0,0.0,0.2586692307692307,0.1862266055045871,91.86399841308594
2019/04/08,-0.0258,0.4588,0.0,0.5037750000000001,0.2171457142857143,92.49299621582033
2019/04/09,-0.296,-0.25,0.0,0.0,0.1956787162162162,91.79199981689452
2019/04/10,0.1779,0.0,0.0,0.0,0.1308488721804511,92.3665008544922
2019/04/11,0.12755,0.0,0.128,0.4215,0.1592673239436619,92.20349884033205
2019/04/12,0.0,0.0,0.0,0.3366666666666666,0.1628959847036328,92.15299987792967
2019/04/15,0.4404,-0.2732,0.08895,0.5106,0.2101280587275693,92.24349975585938
2019/04/16,0.1779,0.0,0.0,0.1779,0.1982891228070175,93.1520004272461
2019/04/17,-0.34,0.1779,0.0,0.1779,0.2031765137614679,93.24099731445312
